DATE,open,high,low,close,tick_volume,spread
2025-02-06 15:15:00,1.43454,1.43464,1.4344700000000001,1.43464,35,5
2025-02-06 15:16:00,1.43462,1.43483,1.43462,1.4346999999999999,52,5
2025-02-06 15:17:00,1.4346999999999999,1.43495,1.43465,1.43489,41,5
2025-02-06 15:18:00,1.43488,1.43515,1.43488,1.43497,43,5
2025-02-06 15:19:00,1.43498,1.43521,1.43494,1.43521,48,5
2025-02-06 15:20:00,1.43513,1.43516,1.43471,1.4348,57,5
2025-02-06 15:21:00,1.43475,1.43489,1.43468,1.43485,42,5
2025-02-06 15:22:00,1.43485,1.43488,1.4347400000000001,1.43485,34,5
2025-02-06 15:23:00,1.43486,1.43496,1.43475,1.43488,32,5
2025-02-06 15:24:00,1.43488,1.43518,1.43484,1.43515,43,5
2025-02-06 15:25:00,1.43515,1.43517,1.43489,1.43489,39,5
2025-02-06 15:26:00,1.4349,1.43493,1.43476,1.4347699999999999,37,5
2025-02-06 15:27:00,1.4347699999999999,1.43496,1.4347699999999999,1.43496,13,5
2025-02-06 15:28:00,1.43497,1.43516,1.43497,1.43512,23,5
2025-02-06 15:29:00,1.43512,1.43517,1.4346700000000001,1.43492,33,6
2025-02-06 15:30:00,1.43452,1.43509,1.43451,1.43454,55,5
2025-02-06 15:31:00,1.43452,1.4347699999999999,1.43437,1.43441,41,5
2025-02-06 15:32:00,1.43449,1.43473,1.4344000000000001,1.43472,49,5
2025-02-06 15:33:00,1.43472,1.43492,1.4346700000000001,1.43491,46,5
2025-02-06 15:34:00,1.43491,1.43491,1.43454,1.43454,51,5
2025-02-06 15:35:00,1.43454,1.43473,1.43454,1.43465,51,5
2025-02-06 15:36:00,1.43465,1.43475,1.43463,1.43466,40,5
2025-02-06 15:37:00,1.43465,1.43475,1.43445,1.43446,46,5
2025-02-06 15:38:00,1.43446,1.4344700000000001,1.43436,1.43444,42,5
2025-02-06 15:39:00,1.43445,1.43448,1.43438,1.4344299999999999,28,5
2025-02-06 15:40:00,1.43445,1.43461,1.43437,1.43452,40,5
2025-02-06 15:41:00,1.43452,1.4346700000000001,1.43452,1.43462,25,5
2025-02-06 15:42:00,1.43462,1.43478,1.43462,1.43476,29,5
2025-02-06 15:43:00,1.43476,1.43478,1.43472,1.43473,35,5
2025-02-06 15:44:00,1.4347400000000001,1.43475,1.43461,1.43468,33,5
2025-02-06 15:45:00,1.4346700000000001,1.43483,1.4346700000000001,1.43472,48,5
2025-02-06 15:46:00,1.43469,1.43475,1.43452,1.43454,38,5
2025-02-06 15:47:00,1.43455,1.43486,1.43452,1.43484,33,5
2025-02-06 15:48:00,1.43483,1.43496,1.43478,1.43494,29,5
2025-02-06 15:49:00,1.43494,1.43513,1.43493,1.43513,27,5
2025-02-06 15:50:00,1.4351099999999999,1.4353,1.4351099999999999,1.43527,43,5
2025-02-06 15:51:00,1.4353,1.43537,1.43529,1.43537,36,5
2025-02-06 15:52:00,1.43536,1.43536,1.43485,1.43487,50,5
2025-02-06 15:53:00,1.43486,1.43486,1.43464,1.4347400000000001,44,5
2025-02-06 15:54:00,1.4347699999999999,1.43484,1.43463,1.43483,32,5
2025-02-06 15:55:00,1.43482,1.43482,1.43462,1.4347400000000001,36,5
2025-02-06 15:56:00,1.43472,1.4347699999999999,1.43465,1.43465,34,5
2025-02-06 15:57:00,1.43465,1.43466,1.43445,1.43445,43,5
2025-02-06 15:58:00,1.43446,1.43446,1.43437,1.43437,40,5
2025-02-06 15:59:00,1.43436,1.43436,1.4341300000000001,1.43419,42,5
2025-02-06 16:00:00,1.43412,1.43422,1.434,1.434,53,5
2025-02-06 16:01:00,1.43392,1.434,1.43375,1.434,50,5
2025-02-06 16:02:00,1.43412,1.43446,1.43404,1.43434,49,5
2025-02-06 16:03:00,1.43435,1.43436,1.43422,1.4343,30,5
2025-02-06 16:04:00,1.43429,1.43432,1.4341599999999999,1.43421,36,5
2025-02-06 16:05:00,1.4342,1.43432,1.43411,1.43421,37,5
2025-02-06 16:06:00,1.43421,1.43435,1.4340899999999999,1.43412,39,5
2025-02-06 16:07:00,1.43412,1.43424,1.4340899999999999,1.43411,33,5
2025-02-06 16:08:00,1.43411,1.43425,1.4340899999999999,1.43415,35,5
2025-02-06 16:09:00,1.43415,1.43429,1.4341300000000001,1.4342,34,5
2025-02-06 16:10:00,1.4341599999999999,1.4342,1.43398,1.43405,52,5
2025-02-06 16:11:00,1.43405,1.4342,1.43396,1.43419,39,5
2025-02-06 16:12:00,1.4342,1.43421,1.4340600000000001,1.4341,40,5
2025-02-06 16:13:00,1.43407,1.4341300000000001,1.434,1.43403,30,5
2025-02-06 16:14:00,1.43405,1.43405,1.43395,1.434,19,5
2025-02-06 16:15:00,1.434,1.43412,1.43395,1.43412,21,5
2025-02-06 16:16:00,1.43412,1.43415,1.43398,1.43399,27,5
2025-02-06 16:17:00,1.43399,1.434,1.43392,1.43393,25,5
2025-02-06 16:18:00,1.43394,1.43404,1.43376,1.43376,30,5
2025-02-06 16:19:00,1.43377,1.43391,1.43377,1.4337900000000001,36,5
2025-02-06 16:20:00,1.4339,1.43392,1.43376,1.4338199999999999,42,5
2025-02-06 16:21:00,1.43383,1.43393,1.43378,1.43381,33,5
2025-02-06 16:22:00,1.43381,1.43392,1.43377,1.43391,32,5
2025-02-06 16:23:00,1.43388,1.43388,1.43376,1.43387,32,5
2025-02-06 16:24:00,1.4338600000000001,1.43391,1.43367,1.43367,31,5
2025-02-06 16:25:00,1.43359,1.43384,1.43359,1.43384,32,5
2025-02-06 16:26:00,1.43385,1.43393,1.43381,1.43391,25,5
2025-02-06 16:27:00,1.43391,1.43393,1.43381,1.43381,22,5
2025-02-06 16:28:00,1.4338,1.4340600000000001,1.4338,1.4339,38,5
2025-02-06 16:29:00,1.43391,1.43395,1.4338,1.43391,30,5
2025-02-06 16:30:00,1.43391,1.4341,1.43384,1.4338899999999999,53,5
2025-02-06 16:31:00,1.43383,1.4338899999999999,1.43372,1.43384,59,5
2025-02-06 16:32:00,1.4338,1.4338600000000001,1.43373,1.43384,44,5
2025-02-06 16:33:00,1.43384,1.43402,1.43377,1.43387,54,5
2025-02-06 16:34:00,1.43387,1.4339,1.4335,1.4335,48,5
2025-02-06 16:35:00,1.4335,1.4335200000000001,1.43308,1.43319,53,5
2025-02-06 16:36:00,1.43322,1.43341,1.43322,1.4333,62,5
2025-02-06 16:37:00,1.43329,1.43339,1.4332,1.43334,58,5
2025-02-06 16:38:00,1.43334,1.43361,1.43332,1.43349,53,5
2025-02-06 16:39:00,1.43349,1.43384,1.43349,1.43383,45,5
2025-02-06 16:40:00,1.43383,1.43383,1.43353,1.43377,51,5
2025-02-06 16:41:00,1.43375,1.43385,1.43332,1.43334,62,5
2025-02-06 16:42:00,1.43333,1.43343,1.4331800000000001,1.43319,40,5
2025-02-06 16:43:00,1.43319,1.4332500000000001,1.43293,1.43295,54,5
2025-02-06 16:44:00,1.43296,1.43299,1.43277,1.43277,51,5
2025-02-06 16:45:00,1.43277,1.433,1.43275,1.433,37,5
2025-02-06 16:46:00,1.433,1.43358,1.43298,1.43356,50,5
2025-02-06 16:47:00,1.43353,1.43371,1.43344,1.43347,52,5
2025-02-06 16:48:00,1.4335,1.43359,1.4334500000000001,1.43359,43,5
2025-02-06 16:49:00,1.43356,1.43371,1.43342,1.4337,60,5
2025-02-06 16:50:00,1.43367,1.43375,1.4335200000000001,1.43371,56,5
2025-02-06 16:51:00,1.4337,1.4337,1.43334,1.43336,68,5
2025-02-06 16:52:00,1.43341,1.43381,1.43341,1.43362,51,5
2025-02-06 16:53:00,1.43362,1.43392,1.43358,1.4338199999999999,44,5
2025-02-06 16:54:00,1.4338199999999999,1.43403,1.4338199999999999,1.43402,58,5
2025-02-06 16:55:00,1.43403,1.43449,1.43402,1.43437,53,5
2025-02-06 16:56:00,1.43437,1.4344700000000001,1.43423,1.4344299999999999,48,5
2025-02-06 16:57:00,1.43442,1.43456,1.43442,1.4344999999999999,29,5
2025-02-06 16:58:00,1.43448,1.43488,1.4344700000000001,1.43488,36,5
2025-02-06 16:59:00,1.43488,1.4349,1.4346700000000001,1.4346700000000001,24,5
2025-02-06 17:00:00,1.43465,1.43493,1.43464,1.43491,43,5
2025-02-06 17:01:00,1.4349,1.4349,1.43424,1.43431,48,5
2025-02-06 17:02:00,1.43432,1.43432,1.43415,1.43415,49,5
2025-02-06 17:03:00,1.43412,1.43428,1.434,1.43412,57,5
2025-02-06 17:04:00,1.43414,1.43415,1.4337,1.43395,63,5
2025-02-06 17:05:00,1.43393,1.43398,1.4337,1.43378,69,5
2025-02-06 17:06:00,1.4338199999999999,1.43399,1.4338199999999999,1.43392,66,5
2025-02-06 17:07:00,1.4339,1.43395,1.4335499999999999,1.4336,51,5
2025-02-06 17:08:00,1.43354,1.43354,1.43333,1.43344,66,5
2025-02-06 17:09:00,1.43343,1.43375,1.43339,1.43375,53,5
2025-02-06 17:10:00,1.43374,1.43384,1.4336,1.4338199999999999,55,5
2025-02-06 17:11:00,1.43381,1.43381,1.43362,1.43375,53,5
2025-02-06 17:12:00,1.43376,1.43381,1.43343,1.43343,61,5
2025-02-06 17:13:00,1.43342,1.43349,1.43333,1.43338,43,5
2025-02-06 17:14:00,1.43337,1.43342,1.4331800000000001,1.43322,42,5
2025-02-06 17:15:00,1.4332099999999999,1.43323,1.43315,1.43322,28,5
2025-02-06 17:16:00,1.43322,1.4333,1.43311,1.43313,36,5
2025-02-06 17:17:00,1.43313,1.4331800000000001,1.4329100000000001,1.43301,42,5
2025-02-06 17:18:00,1.43301,1.43333,1.433,1.43333,27,5
2025-02-06 17:19:00,1.43333,1.43341,1.43319,1.43322,45,5
2025-02-06 17:20:00,1.43322,1.43322,1.43289,1.43297,52,5
2025-02-06 17:21:00,1.43297,1.4331800000000001,1.43296,1.43311,32,5
2025-02-06 17:22:00,1.43311,1.4331800000000001,1.4326400000000001,1.43269,56,5
2025-02-06 17:23:00,1.43269,1.43299,1.43269,1.4329100000000001,60,5
2025-02-06 17:24:00,1.4329100000000001,1.43316,1.4328699999999999,1.4329,74,5
2025-02-06 17:25:00,1.43288,1.43289,1.43271,1.43285,53,5
2025-02-06 17:26:00,1.43285,1.4331,1.43285,1.43302,42,5
2025-02-06 17:27:00,1.43301,1.43313,1.4329100000000001,1.43313,63,5
2025-02-06 17:28:00,1.43312,1.43323,1.43308,1.43316,46,5
2025-02-06 17:29:00,1.43317,1.43317,1.43302,1.43311,53,4
2025-02-06 17:30:00,1.43312,1.4335200000000001,1.43302,1.43349,46,5
2025-02-06 17:31:00,1.43349,1.4335200000000001,1.43323,1.43329,69,5
2025-02-06 17:32:00,1.43332,1.4334,1.4332,1.43326,56,5
2025-02-06 17:33:00,1.43326,1.43327,1.4331,1.4331,61,5
2025-02-06 17:34:00,1.4331,1.43336,1.43309,1.43331,45,5
2025-02-06 17:35:00,1.43332,1.43342,1.4331800000000001,1.43319,42,4
2025-02-06 17:36:00,1.4331800000000001,1.4331800000000001,1.43297,1.43312,41,5
2025-02-06 17:37:00,1.43313,1.4333,1.43303,1.4332799999999999,39,5
2025-02-06 17:38:00,1.4332799999999999,1.43343,1.4332799999999999,1.43341,35,5
2025-02-06 17:39:00,1.43344,1.43394,1.43338,1.43363,58,1
2025-02-06 17:40:00,1.43364,1.43368,1.43349,1.43362,57,5
2025-02-06 17:41:00,1.43362,1.43363,1.43323,1.43338,61,5
2025-02-06 17:42:00,1.43337,1.43337,1.43298,1.43303,54,5
2025-02-06 17:43:00,1.43309,1.4332099999999999,1.43309,1.43319,47,5
2025-02-06 17:44:00,1.43319,1.4332500000000001,1.43311,1.43323,43,5
2025-02-06 17:45:00,1.43323,1.4332500000000001,1.43286,1.4329399999999999,44,5
2025-02-06 17:46:00,1.43296,1.43351,1.43292,1.43343,54,5
2025-02-06 17:47:00,1.43343,1.4336,1.43335,1.4336,43,5
2025-02-06 17:48:00,1.4336,1.4336,1.43319,1.4332,39,5
2025-02-06 17:49:00,1.43319,1.43319,1.4328,1.43282,46,5
2025-02-06 17:50:00,1.4328699999999999,1.43327,1.4328699999999999,1.43319,64,5
2025-02-06 17:51:00,1.43319,1.4332,1.43302,1.43303,49,5
2025-02-06 17:52:00,1.43304,1.43304,1.4326699999999999,1.43269,48,5
2025-02-06 17:53:00,1.43269,1.4328400000000001,1.4326699999999999,1.43277,43,5
2025-02-06 17:54:00,1.43276,1.43277,1.43245,1.43256,41,5
2025-02-06 17:55:00,1.43255,1.4325700000000001,1.43224,1.43235,43,5
2025-02-06 17:56:00,1.43235,1.43249,1.4323000000000001,1.43231,43,5
2025-02-06 17:57:00,1.43231,1.43241,1.43215,1.4322300000000001,56,5
2025-02-06 17:58:00,1.4322300000000001,1.4323000000000001,1.4320599999999999,1.43215,44,5
2025-02-06 17:59:00,1.43215,1.43232,1.43211,1.43214,47,5
2025-02-06 18:00:00,1.43215,1.4323000000000001,1.43205,1.4320599999999999,34,4
2025-02-06 18:01:00,1.43207,1.43212,1.4320300000000001,1.43211,31,4
2025-02-06 18:02:00,1.4321,1.43224,1.4321,1.43218,37,3
2025-02-06 18:03:00,1.43218,1.43218,1.43176,1.43176,33,5
2025-02-06 18:04:00,1.43176,1.43179,1.4314,1.4314,43,5
2025-02-06 18:05:00,1.4314200000000001,1.43146,1.43129,1.4313,39,5
2025-02-06 18:06:00,1.4313,1.43139,1.43126,1.4313799999999999,39,5
2025-02-06 18:07:00,1.43136,1.43139,1.43125,1.43137,40,5
2025-02-06 18:08:00,1.4313500000000001,1.43137,1.43099,1.4310100000000001,47,5
2025-02-06 18:09:00,1.43098,1.43105,1.43061,1.43076,66,5
2025-02-06 18:10:00,1.43076,1.43097,1.43066,1.4307699999999999,54,5
2025-02-06 18:11:00,1.4307699999999999,1.43087,1.43073,1.43084,59,5
2025-02-06 18:12:00,1.43087,1.43087,1.43072,1.43083,39,5
2025-02-06 18:13:00,1.43083,1.43091,1.4308100000000001,1.43088,36,5
2025-02-06 18:14:00,1.43088,1.43099,1.43087,1.43099,42,5
2025-02-06 18:15:00,1.43098,1.43106,1.43082,1.43083,36,5
2025-02-06 18:16:00,1.43084,1.43086,1.43073,1.43085,36,5
2025-02-06 18:17:00,1.43084,1.43084,1.4307400000000001,1.43075,26,5
2025-02-06 18:18:00,1.43076,1.43076,1.43059,1.43062,39,5
2025-02-06 18:19:00,1.43064,1.43079,1.43059,1.43079,40,5
2025-02-06 18:20:00,1.4308100000000001,1.4308100000000001,1.43062,1.43065,33,5
2025-02-06 18:21:00,1.43065,1.43073,1.43062,1.43071,46,5
2025-02-06 18:22:00,1.43072,1.43096,1.43071,1.43094,39,5
2025-02-06 18:23:00,1.43094,1.43096,1.43092,1.43092,44,5
2025-02-06 18:24:00,1.43093,1.43095,1.43071,1.43072,35,5
2025-02-06 18:25:00,1.43072,1.43075,1.43052,1.43052,35,5
2025-02-06 18:26:00,1.43052,1.43052,1.43036,1.43041,30,5
2025-02-06 18:27:00,1.43042,1.43051,1.43033,1.43046,34,5
2025-02-06 18:28:00,1.4304700000000001,1.43049,1.4304299999999999,1.43046,39,5
2025-02-06 18:29:00,1.43045,1.43065,1.43041,1.43061,39,5
2025-02-06 18:30:00,1.43061,1.43075,1.43056,1.43075,27,5
2025-02-06 18:31:00,1.43075,1.4307699999999999,1.43046,1.43051,43,5
2025-02-06 18:32:00,1.43051,1.43064,1.43051,1.43064,21,5
2025-02-06 18:33:00,1.43063,1.43088,1.43062,1.43082,27,5
2025-02-06 18:34:00,1.43082,1.4309,1.43079,1.4309,30,5
2025-02-06 18:35:00,1.43088,1.43105,1.43084,1.4310399999999999,25,5
2025-02-06 18:36:00,1.4310399999999999,1.43114,1.43099,1.43114,32,5
2025-02-06 18:37:00,1.43115,1.43117,1.43099,1.43113,28,5
2025-02-06 18:38:00,1.43113,1.43115,1.43096,1.43096,21,5
2025-02-06 18:39:00,1.43097,1.43105,1.43094,1.43096,25,5
2025-02-06 18:40:00,1.43095,1.43119,1.43095,1.43097,32,5
2025-02-06 18:41:00,1.43096,1.4310399999999999,1.43094,1.43097,22,5
2025-02-06 18:42:00,1.43097,1.43117,1.43097,1.43107,24,5
2025-02-06 18:43:00,1.43107,1.43117,1.43107,1.43112,22,5
2025-02-06 18:44:00,1.43113,1.43116,1.43103,1.43106,25,5
2025-02-06 18:45:00,1.43106,1.43137,1.43106,1.43134,25,5
2025-02-06 18:46:00,1.43134,1.43143,1.43123,1.43133,30,5
2025-02-06 18:47:00,1.43129,1.43152,1.43129,1.43145,38,5
2025-02-06 18:48:00,1.43145,1.43148,1.43128,1.43137,27,5
2025-02-06 18:49:00,1.4313500000000001,1.4315,1.4313,1.4315,25,5
2025-02-06 18:50:00,1.4315,1.43152,1.43123,1.4313500000000001,36,5
2025-02-06 18:51:00,1.43137,1.43139,1.43095,1.43115,44,5
2025-02-06 18:52:00,1.43115,1.43127,1.43107,1.4310800000000001,35,5
2025-02-06 18:53:00,1.43107,1.43128,1.43106,1.43128,31,5
2025-02-06 18:54:00,1.43128,1.4315,1.43128,1.43139,37,5
2025-02-06 18:55:00,1.43139,1.43139,1.43136,1.43137,21,5
2025-02-06 18:56:00,1.4313799999999999,1.4313799999999999,1.4310800000000001,1.4311099999999999,33,5
2025-02-06 18:57:00,1.4311099999999999,1.43134,1.4311099999999999,1.43126,40,5
2025-02-06 18:58:00,1.43126,1.43157,1.43125,1.43156,31,5
2025-02-06 18:59:00,1.43157,1.43173,1.43155,1.43168,29,5
2025-02-06 19:00:00,1.43167,1.43189,1.43167,1.43173,53,5
2025-02-06 19:01:00,1.43173,1.43176,1.4316,1.43168,44,5
2025-02-06 19:02:00,1.43167,1.43174,1.43155,1.4316499999999999,48,5
2025-02-06 19:03:00,1.43166,1.43166,1.43115,1.43115,39,5
2025-02-06 19:04:00,1.4310800000000001,1.43119,1.4310800000000001,1.43114,25,5
2025-02-06 19:05:00,1.43117,1.43128,1.43113,1.43117,35,5
2025-02-06 19:06:00,1.43117,1.43118,1.43098,1.43099,28,5
2025-02-06 19:07:00,1.43105,1.43107,1.43089,1.43091,30,5
2025-02-06 19:08:00,1.43092,1.43092,1.43079,1.43086,38,5
2025-02-06 19:09:00,1.4309,1.43107,1.43088,1.43089,37,5
2025-02-06 19:10:00,1.43084,1.43097,1.43083,1.43096,26,5
2025-02-06 19:11:00,1.43096,1.4310800000000001,1.43096,1.43107,24,5
2025-02-06 19:12:00,1.43106,1.4310800000000001,1.43089,1.43107,26,5
2025-02-06 19:13:00,1.43107,1.43119,1.4310399999999999,1.43118,29,5
2025-02-06 19:14:00,1.43117,1.43119,1.4310800000000001,1.43117,25,5
2025-02-06 19:15:00,1.43117,1.43129,1.43117,1.43127,23,5
2025-02-06 19:16:00,1.43127,1.43128,1.43098,1.43098,17,5
2025-02-06 19:17:00,1.43096,1.43097,1.43083,1.43089,18,5
2025-02-06 19:18:00,1.43097,1.43103,1.43094,1.43095,16,5
2025-02-06 19:19:00,1.43095,1.43123,1.43095,1.43118,15,5
2025-02-06 19:20:00,1.43118,1.43119,1.43095,1.43096,28,5
2025-02-06 19:21:00,1.43096,1.43098,1.43088,1.43097,9,5
2025-02-06 19:22:00,1.43096,1.43106,1.43096,1.43096,23,5
2025-02-06 19:23:00,1.43096,1.43096,1.43065,1.43065,23,5
2025-02-06 19:24:00,1.43066,1.4309,1.43066,1.43087,26,5
2025-02-06 19:25:00,1.43087,1.43088,1.43065,1.43065,27,5
2025-02-06 19:26:00,1.43065,1.43088,1.43061,1.4307699999999999,24,5
2025-02-06 19:27:00,1.4307699999999999,1.43088,1.4307699999999999,1.43088,17,5
2025-02-06 19:28:00,1.43088,1.43098,1.43087,1.43089,19,5
2025-02-06 19:29:00,1.43091,1.43098,1.43088,1.43088,16,5
2025-02-06 19:30:00,1.43088,1.43106,1.43088,1.43106,18,5
2025-02-06 19:31:00,1.43106,1.4310800000000001,1.43095,1.43097,22,5
2025-02-06 19:32:00,1.43096,1.43109,1.43091,1.43097,31,5
2025-02-06 19:33:00,1.43097,1.43119,1.43094,1.43118,32,5
2025-02-06 19:34:00,1.43119,1.4313,1.43115,1.43129,25,5
2025-02-06 19:35:00,1.43129,1.43131,1.4310399999999999,1.43113,41,5
2025-02-06 19:36:00,1.43116,1.4312,1.4310399999999999,1.43105,23,5
2025-02-06 19:37:00,1.43105,1.43116,1.4310399999999999,1.43116,18,5
2025-02-06 19:38:00,1.43117,1.4313500000000001,1.43117,1.43129,22,5
2025-02-06 19:39:00,1.43128,1.4313,1.43126,1.43128,12,5
2025-02-06 19:40:00,1.4313,1.43131,1.43112,1.43128,37,5
2025-02-06 19:41:00,1.43128,1.43128,1.43106,1.43109,18,5
2025-02-06 19:42:00,1.43109,1.4311099999999999,1.43097,1.4311,27,5
2025-02-06 19:43:00,1.4311,1.43119,1.4310800000000001,1.43119,16,5
2025-02-06 19:44:00,1.43119,1.43129,1.43117,1.43118,34,5
2025-02-06 19:45:00,1.43118,1.43127,1.43115,1.43126,29,5
2025-02-06 19:46:00,1.43127,1.43127,1.43115,1.43117,31,5
2025-02-06 19:47:00,1.43117,1.43117,1.43099,1.43105,15,5
2025-02-06 19:48:00,1.4310399999999999,1.43106,1.43095,1.43105,32,5
2025-02-06 19:49:00,1.43105,1.43105,1.43095,1.43096,28,5
2025-02-06 19:50:00,1.43096,1.43098,1.43089,1.43095,21,5
2025-02-06 19:51:00,1.43095,1.43099,1.43095,1.43098,4,5
2025-02-06 19:52:00,1.43098,1.43098,1.43095,1.43098,11,5
2025-02-06 19:53:00,1.431,1.4311,1.43098,1.43106,17,1
2025-02-06 19:54:00,1.43107,1.4310800000000001,1.43099,1.43105,22,5
2025-02-06 19:55:00,1.43105,1.4310800000000001,1.43094,1.43095,22,5
2025-02-06 19:56:00,1.43095,1.43106,1.43095,1.43105,14,5
2025-02-06 19:57:00,1.4310399999999999,1.43105,1.43094,1.431,21,5
2025-02-06 19:58:00,1.43102,1.4310399999999999,1.43096,1.43098,21,5
2025-02-06 19:59:00,1.43098,1.43106,1.43091,1.43106,33,5
2025-02-06 20:00:00,1.4310800000000001,1.43113,1.43094,1.43094,29,5
2025-02-06 20:01:00,1.43094,1.43105,1.4306,1.4306,33,5
2025-02-06 20:02:00,1.4306,1.43061,1.43037,1.43044,28,5
2025-02-06 20:03:00,1.43044,1.43046,1.43023,1.43023,18,5
2025-02-06 20:04:00,1.43025,1.43025,1.4301,1.4301300000000001,18,3
2025-02-06 20:05:00,1.43014,1.43033,1.4301300000000001,1.43028,34,2
2025-02-06 20:06:00,1.43029,1.4303,1.43023,1.43024,18,5
2025-02-06 20:07:00,1.43026,1.43045,1.4301300000000001,1.43044,34,5
2025-02-06 20:08:00,1.43044,1.43056,1.43036,1.43055,29,5
2025-02-06 20:09:00,1.43055,1.43144,1.43033,1.43082,67,1
2025-02-06 20:10:00,1.43073,1.43076,1.43033,1.4304700000000001,75,3
2025-02-06 20:11:00,1.43046,1.43103,1.43034,1.43069,54,1
2025-02-06 20:12:00,1.43068,1.43086,1.43035,1.4308100000000001,45,5
2025-02-06 20:13:00,1.4308,1.43129,1.4306,1.43127,57,1
2025-02-06 20:14:00,1.43126,1.4313,1.43112,1.4313,48,5
2025-02-06 20:15:00,1.43128,1.43128,1.4307699999999999,1.4307699999999999,64,5
2025-02-06 20:16:00,1.4307699999999999,1.4308100000000001,1.43058,1.43078,47,5
2025-02-06 20:17:00,1.43078,1.4308100000000001,1.43058,1.43068,41,5
2025-02-06 20:18:00,1.43068,1.4307400000000001,1.43058,1.43058,49,5
2025-02-06 20:19:00,1.43057,1.43063,1.43051,1.43058,41,5
2025-02-06 20:20:00,1.43058,1.43065,1.43045,1.43049,43,5
2025-02-06 20:21:00,1.43049,1.43058,1.43045,1.43053,34,5
2025-02-06 20:22:00,1.43052,1.4307400000000001,1.43052,1.43073,51,5
2025-02-06 20:23:00,1.43072,1.43072,1.43045,1.43045,40,5
2025-02-06 20:24:00,1.43045,1.43061,1.43044,1.43061,19,5
2025-02-06 20:25:00,1.43063,1.43068,1.43056,1.43059,26,5
2025-02-06 20:26:00,1.43059,1.43075,1.43058,1.43058,39,5
2025-02-06 20:27:00,1.43058,1.43073,1.43058,1.43069,36,5
2025-02-06 20:28:00,1.43069,1.43071,1.43058,1.43058,15,5
2025-02-06 20:29:00,1.4306,1.4306,1.4304999999999999,1.43055,18,5
2025-02-06 20:30:00,1.43055,1.43057,1.43042,1.43049,24,5
2025-02-06 20:31:00,1.43049,1.43065,1.43048,1.43065,29,5
2025-02-06 20:32:00,1.43065,1.4309,1.43065,1.4307699999999999,33,5
2025-02-06 20:33:00,1.4307699999999999,1.43097,1.4307,1.43097,32,5
2025-02-06 20:34:00,1.43098,1.43109,1.43092,1.43107,31,5
2025-02-06 20:35:00,1.43107,1.4311,1.43096,1.431,23,5
2025-02-06 20:36:00,1.431,1.4311,1.431,1.43107,19,5
2025-02-06 20:37:00,1.43106,1.43107,1.43091,1.43092,32,5
2025-02-06 20:38:00,1.43096,1.43121,1.43096,1.43118,39,5
2025-02-06 20:39:00,1.43118,1.43118,1.43095,1.43097,26,5
